Score, Film Name, Year, Date Rated, Mini Review, URL, IMDB ID
8,"Brief Encounter",1945,"Jan 27 2016, 01:51","",https://www.criticker.com/film/Brief-Encounter/,tt0037558
8,"Brutti sporchi e cattivi",1976,"Apr 08 2016, 02:52","",https://www.criticker.com/film/Brutti-sporchi-e-cattivi/,tt0074252
8,"Caché",2005,"Jul 28 2018, 09:39","",https://www.criticker.com/film/Cache/,tt0387898
8,"Caligula",1979,"Jan 28 2016, 13:52","",https://www.criticker.com/film/Caligula/,tt0080491
8,"Calvaire",2004,"Dec 28 2020, 05:39","",https://www.criticker.com/film/Calvaire/,tt0407621
8,"Cape Fear",1991,"Jun 22 2014, 02:07","",https://www.criticker.com/film/Cape-Fear-1991/,tt0101540
8,"Casino",1995,"Oct 17 2021, 01:46","",https://www.criticker.com/film/Casino/,tt0112641
8,"Un Chien Andalou",1929,"Jun 28 2014, 19:51","",https://www.criticker.com/film/Un-Chien-Andalou/,tt0020530
8,"Climax",2018,"Jul 23 2020, 01:47","",https://www.criticker.com/film/Climax/,tt8359848
8,"The Cook, the Thief, His Wife, and Her Lover",1989,"Apr 25 2016, 03:57","",https://www.criticker.com/film/The-Cook-the-Thief-His/,tt0097108
8,"Cosmopolis",2012,"Jun 22 2014, 02:13","",https://www.criticker.com/film/Cosmopolis/,tt1480656
8,"Crash",1996,"Jun 06 2015, 05:19","",https://www.criticker.com/film/Crash/,tt0115964
8,"Cries and Whispers",1972,"Jan 27 2018, 05:52","",https://www.criticker.com/film/Cries-and-Whispers/,tt0069467
8,"Cube",1997,"Jun 29 2014, 00:21","",https://www.criticker.com/film/Cube/,tt0123755
8,"Cube 2: Hypercube",2002,"Jun 29 2014, 00:22","",https://www.criticker.com/film/Cube-2-Hypercube/,tt0285492
8,"Dark Harbor",1998,"Jun 06 2021, 06:54","",https://www.criticker.com/film/Dark-Harbor/,tt0129023
8,"Day of the Dead",1985,"Jun 22 2014, 02:36","",https://www.criticker.com/film/Day-of-the-Dead/,tt0088993
8,"Dead Alive",1992,"Jun 23 2014, 03:40","",https://www.criticker.com/film/Dead-Alive/,tt0103873
8,"Dead Man",1995,"Jan 25 2015, 14:59","",https://www.criticker.com/film/Dead-Man/,tt0112817
8,"Dead Ringers",1988,"Jan 28 2017, 23:48","",https://www.criticker.com/film/Dead-Ringers/,tt0094964
8,"Deep End",1970,"Jun 22 2014, 02:13","",https://www.criticker.com/film/Deep-End/,tt0066122
8,"Deep Red",1975,"Jul 10 2017, 00:05","",https://www.criticker.com/film/Deep-Red/,tt0073582
8,"Delicatessen",1991,"Jun 22 2014, 18:53","",https://www.criticker.com/film/Delicatessen/,tt0101700
8,"The Descent",2005,"Jun 21 2014, 21:56","",https://www.criticker.com/film/The-Descent/,tt0435625
8,"Le Diable noir",1905,"Feb 02 2018, 00:57","",https://www.criticker.com/film/Le-Diable-noir/,tt0215575
8,"The Discreet Charm of the Bourgeoisie",1972,"Dec 21 2017, 22:10","",https://www.criticker.com/film/The-Discreet-Charm-of-the/,tt0068361
8,"Django",1966,"Nov 28 2021, 02:39","",https://www.criticker.com/film/Django/,tt0060315
8,"Django Unchained",2012,"Jun 21 2014, 22:02","",https://www.criticker.com/film/Django-Unchained/,tt1853728
8,"Dog Day Afternoon",1975,"Jun 21 2014, 21:48","",https://www.criticker.com/film/Dog-Day-Afternoon/,tt0072890
8,"Dolemite",1975,"Feb 02 2020, 03:32","",https://www.criticker.com/film/Dolemite/,tt0072895
8,"Dracula Has Risen from the Grave",1968,"Jul 18 2021, 02:44","",https://www.criticker.com/film/Dracula-Has-Risen-from-the/,tt0062909
8,"Escape from Alcatraz",1979,"Jun 28 2014, 20:52","",https://www.criticker.com/film/Escape-from-Alcatraz/,tt0079116
8,"Essential Killing",2010,"Jan 01 2021, 00:42","",https://www.criticker.com/film/Essential-Killing/,tt1561768
8,"The Evil Dead",1981,"Jun 21 2014, 21:38","",https://www.criticker.com/film/The-Evil-Dead/,tt0083907
8,"Eyes Wide Shut",1999,"Jun 21 2014, 22:28","",https://www.criticker.com/film/Eyes-Wide-Shut/,tt0120663
8,"La Femme Nikita",1990,"Jun 21 2014, 22:18","",https://www.criticker.com/film/La-Femme-Nikita/,tt0100263
8,"For Love and Gold",1966,"Jan 06 2016, 20:07","",https://www.criticker.com/film/For-Love-and-Gold/,tt0060125
8,"Frankenstein",1931,"Mar 22 2015, 03:57","",https://www.criticker.com/film/Frankenstein-1931/,tt0021884
8,"From Dusk Till Dawn",1996,"Jun 21 2014, 21:52","",https://www.criticker.com/film/From-Dusk-Till-Dawn/,tt0116367
8,"Garage",2007,"Dec 27 2018, 07:24","",https://www.criticker.com/film/Garage/,tt0878674
8,"Ghost in the Shell",1995,"Dec 21 2018, 06:09","",https://www.criticker.com/film/Ghost-in-the-Shell/,tt0113568
8,"Ghostbusters",1984,"Dec 27 2020, 06:20","",https://www.criticker.com/film/Ghostbusters/,tt0087332
8,"Gorod Zero",1988,"Jul 24 2020, 03:19","",https://www.criticker.com/film/Gorod-Zero/,tt0095244
8,"The Great Dictator",1940,"Jun 21 2014, 22:16","",https://www.criticker.com/film/The-Great-Dictator/,tt0032553
8,"The Great Silence",1968,"Aug 02 2015, 19:05","",https://www.criticker.com/film/The-Great-Silence/,tt0063032
8,"The Guilty",2018,"May 03 2021, 06:51","",https://www.criticker.com/film/The-Guilty-2018/,tt6742252
8,"Halloween",1978,"Jun 22 2014, 02:08","",https://www.criticker.com/film/Halloween/,tt0077651
8,"The Handmaid's Tale",2017,"Mar 11 2021, 04:51","",https://www.criticker.com/tv/The-Handmaids-Tale-2017/,tt5834204
8,"The Handmaiden",2016,"Dec 27 2016, 21:23","",https://www.criticker.com/film/The-Handmaiden/,tt4016934
8,"Happiness",1998,"Jun 28 2014, 20:59","",https://www.criticker.com/film/Happiness-1998/,tt0147612
8,"The Hateful Eight",2015,"Jul 17 2018, 23:02","",https://www.criticker.com/film/The-Hateful-Eight/,tt3460252
8,"Hellraiser",1987,"Jun 21 2014, 21:49","",https://www.criticker.com/film/Hellraiser/,tt0093177
8,"Her",2013,"Jan 28 2019, 02:25","",https://www.criticker.com/film/Her/,tt1798709
8,"High Noon",1952,"Nov 08 2015, 02:08","",https://www.criticker.com/film/High-Noon/,tt0044706
8,"High Tension",2003,"Jun 21 2014, 22:07","",https://www.criticker.com/film/High-Tension/,tt0338095
8,"The Hills Have Eyes",1977,"Dec 23 2020, 09:36","",https://www.criticker.com/film/The-Hills-Have-Eyes/,tt0077681
8,"Hiroshima mon amour",1959,"May 17 2021, 02:33","",https://www.criticker.com/film/Hiroshima-mon-amour/,tt0052893
8,"Home Alone",1990,"Jun 21 2014, 22:16","",https://www.criticker.com/film/Home-Alone/,tt0099785
8,"Horror of Dracula",1958,"Mar 04 2021, 05:28","",https://www.criticker.com/film/Horror-of-Dracula/,tt0051554
8,"The Host",2006,"Jun 21 2014, 22:07","",https://www.criticker.com/film/The-Host-2006/,tt0468492
8,"The Howling",1981,"Apr 18 2021, 05:05","",https://www.criticker.com/film/The-Howling/,tt0082533
8,"I Was Born, But...",1932,"Nov 26 2015, 02:28","",https://www.criticker.com/film/I-Was-Born-But/,tt0023634
8,"In a Year of 13 Moons",1978,"Dec 20 2017, 02:16","",https://www.criticker.com/film/In-a-Year-of-13/,tt0077729
8,"The Incredible Melting Man",1977,"Jun 23 2014, 03:26","",https://www.criticker.com/film/The-Incredible-Melting-Man/,tt0076191
8,"The Incredible Shrinking Man",1957,"Feb 19 2018, 01:54","",https://www.criticker.com/film/The-Incredible-Shrinking-Man/,tt0050539
8,"Inside Out",2015,"Jan 03 2019, 02:30","",https://www.criticker.com/film/Inside-Out-2015/,tt2096673
8,"Invasion of the Body Snatchers",1978,"Jun 22 2014, 20:06","",https://www.criticker.com/film/Invasion-of-the-Body-Snatchers-1978/,tt0077745
8,"Investigation of a Citizen Above Suspicion",1970,"Jul 18 2018, 22:47","",https://www.criticker.com/film/Investigation-of-a-Citizen-Above/,tt0065889
8,"It",2017,"Jul 24 2018, 06:33","",https://www.criticker.com/film/It-2017/,tt1396484
8,"It Chapter Two",2019,"Sep 10 2019, 02:09","",https://www.criticker.com/film/It-Chapter-Two/,tt7349950
8,"It Follows",2015,"Dec 18 2020, 07:07","",https://www.criticker.com/film/It-Follows/,tt3235888
8,"Jaws",1975,"Jun 23 2014, 03:44","",https://www.criticker.com/film/Jaws/,tt0073195
8,"John Wick",2014,"Dec 27 2018, 04:46","",https://www.criticker.com/film/John-Wick/,tt2911666
8,"John Wick: Chapter 2",2017,"Jan 05 2019, 03:45","",https://www.criticker.com/film/John-Wick-Chapter-2/,tt4425200
8,"John Wick: Chapter 3 - Parabellum",2019,"May 18 2019, 20:52","",https://www.criticker.com/film/John-Wick-Chapter-3/,tt6146586
8,"Johnny Got His Gun",1971,"Jun 23 2014, 03:31","",https://www.criticker.com/film/Johnny-Got-His-Gun/,tt0067277
8,"Last Year at Marienbad",1961,"Jul 06 2014, 01:34","",https://www.criticker.com/film/Last-Year-at-Marienbad/,tt0054632
8,"Life of Brian",1979,"Jun 21 2014, 22:02","",https://www.criticker.com/film/Life-of-Brian/,tt0079470
8,"Lifeboat",1944,"Jun 29 2014, 17:35","",https://www.criticker.com/film/Lifeboat/,tt0037017
8,"Little Miss Sunshine",2006,"Jun 21 2014, 22:04","",https://www.criticker.com/film/Little-Miss-Sunshine/,tt0449059
8,"Macunaíma",1969,"Jun 28 2014, 20:06","",https://www.criticker.com/film/Macunaima/,tt0064616
8,"The Magnificent Seven",1960,"Jun 21 2014, 22:13","",https://www.criticker.com/film/The-Magnificent-Seven/,tt0054047
8,"Mars Attacks!",1996,"Jun 21 2014, 21:53","",https://www.criticker.com/film/Mars-Attacks/,tt0116996
8,"Martyrs",2008,"Jun 23 2014, 03:32","",https://www.criticker.com/film/Martyrs/,tt1029234
8,"Master of the Flying Guillotine",1975,"Jun 22 2014, 02:19","",https://www.criticker.com/film/Master-of-the-Flying-Guillotine/,tt0072913
8,"A Mata Negra",2018,"Nov 01 2020, 07:41","",https://www.criticker.com/film/A-Mata-Negra/,tt8702008
8,"The Method",2005,"Dec 22 2020, 08:56","",https://www.criticker.com/film/The-Method/,tt0427582
8,"Metropolis",1927,"Jun 15 2015, 01:38","",https://www.criticker.com/film/Metropolis/,tt0017136
8,"My Best Fiend -- Klaus Kinski",1999,"Feb 12 2018, 04:43","",https://www.criticker.com/film/My-Best-Fiend-Klaus/,tt0200849
8,"My Neighbor Totoro",1988,"Aug 03 2020, 01:30","",https://www.criticker.com/film/My-Neighbor-Totoro/,tt0096283
8,"My Night at Maud's",1969,"Mar 30 2015, 01:21","",https://www.criticker.com/film/My-Night-at-Mauds/,tt0064612
8,"Neighbouring Sounds",2012,"Aug 06 2020, 01:46","",https://www.criticker.com/film/Neighbouring-Sounds/,tt2190367
8,"The Nightmare Before Christmas",1993,"Jun 29 2014, 00:18","",https://www.criticker.com/film/The-Nightmare-Before-Christmas/,tt0107688
8,"Oldboy",2003,"Jun 21 2014, 22:35","",https://www.criticker.com/film/Oldboy/,tt0364569
8,"Once Upon a Time in America",1984,"Jun 30 2015, 01:10","",https://www.criticker.com/film/Once-Upon-a-Time-in-1984/,tt0087843
8,"Only Lovers Left Alive",2014,"Jul 23 2016, 20:32","",https://www.criticker.com/film/Only-Lovers-Left-Alive/,tt1714915
8,"Papillon",1973,"Jun 21 2014, 21:35","",https://www.criticker.com/film/Papillon/,tt0070511
8,"The Passenger",1975,"Dec 28 2020, 08:34","",https://www.criticker.com/film/The-Passenger/,tt0073580
8,"Paterson",2016,"Aug 06 2017, 17:25","",https://www.criticker.com/film/Paterson/,tt5247022
8,"Peeping Tom",1960,"Feb 26 2018, 01:36","",https://www.criticker.com/film/Peeping-Tom/,tt0054167
8,"Permanent Vacation",1980,"Jun 12 2017, 01:21","",https://www.criticker.com/film/Permanent-Vacation/,tt0084488
8,"The Piano Teacher",2001,"Feb 14 2016, 04:21","",https://www.criticker.com/film/The-Piano-Teacher/,tt0254686
8,"Pickpocket",1959,"Oct 12 2014, 19:46","",https://www.criticker.com/film/Pickpocket/,tt0053168
8,"Property Is No Longer a Theft",1973,"May 02 2018, 01:33","",https://www.criticker.com/film/Property-Is-No-Longer-a/,tt0070568
8,"Pulp Fiction",1994,"Jun 21 2014, 21:41","",https://www.criticker.com/film/Pulp-Fiction/,tt0110912
8,"Re-Animator",1985,"Jun 29 2014, 00:59","",https://www.criticker.com/film/Re-Animator/,tt0089885
8,"Rick and Morty",2013,"Dec 13 2018, 08:11","",https://www.criticker.com/tv/Rick-and-Morty/,tt2861424
8,"RoboCop",1987,"Jun 21 2014, 21:43","",https://www.criticker.com/film/RoboCop/,tt0093870
8,"Rolling Thunder",1977,"Jun 22 2014, 02:15","",https://www.criticker.com/film/Rolling-Thunder/,tt0076637
8,"Rosemary's Baby",1968,"Jun 21 2014, 21:28","",https://www.criticker.com/film/Rosemarys-Baby/,tt0063522
8,"Safety Last!",1923,"Jun 22 2014, 20:12","",https://www.criticker.com/film/Safety-Last/,tt0014429
8,"Salò, or The 120 Days Of Sodom",1975,"Jun 22 2014, 02:13","",https://www.criticker.com/film/Salo-or-The-120-Days/,tt0073650
8,"Santa sangre",1989,"Jul 19 2017, 22:51","",https://www.criticker.com/film/Santa-sangre/,tt0098253
8,"Saturday Night Fever",1977,"Jun 21 2014, 22:03","",https://www.criticker.com/film/Saturday-Night-Fever/,tt0076666
8,"Scanners",1981,"Jun 22 2014, 02:21","",https://www.criticker.com/film/Scanners/,tt0081455
8,"School of Rock",2003,"Jun 21 2014, 21:37","",https://www.criticker.com/film/School-of-Rock/,tt0332379
8,"The Secret in Their Eyes",2009,"Jan 17 2019, 04:20","",https://www.criticker.com/film/The-Secret-in-Their-Eyes/,tt1305806
8,"Shivers",1975,"Jun 28 2014, 21:03","",https://www.criticker.com/film/Shivers/,tt0073705
8,"Sleepaway Camp",1983,"Sep 16 2019, 05:38","",https://www.criticker.com/film/Sleepaway-Camp/,tt0086320
8,"The Soft Skin",1964,"Feb 22 2015, 03:15","",https://www.criticker.com/film/The-Soft-Skin/,tt0058458
8,"Solaris",1972,"Jun 28 2015, 04:48","",https://www.criticker.com/film/Solaris/,tt0069293
8,"Sombre",1998,"Jun 22 2014, 02:10","",https://www.criticker.com/film/Sombre/,tt0166808
8,"Sound of Metal",2020,"Dec 16 2020, 05:44","",https://www.criticker.com/film/Sound-of-Metal/,tt5363618
8,"Spartacus",1960,"Jul 26 2018, 01:20","",https://www.criticker.com/film/Spartacus/,tt0054331
8,"Spring Breakers",2013,"Jun 22 2014, 19:00","",https://www.criticker.com/film/Spring-Breakers/,tt2101441
8,"Stalker",1979,"Jun 21 2014, 21:19","",https://www.criticker.com/film/Stalker/,tt0079944
8,"Suspiria",2018,"Feb 16 2019, 10:45","",https://www.criticker.com/film/Suspiria-2018/,tt1034415
8,"Swiss Army Man",2016,"Oct 24 2016, 21:50","",https://www.criticker.com/film/Swiss-Army-Man/,tt4034354
8,"There Will Be Blood",2007,"Jun 21 2014, 22:02","",https://www.criticker.com/film/There-Will-Be-Blood/,tt0469494
8,"This Is Spinal Tap",1984,"Jun 21 2014, 21:20","",https://www.criticker.com/film/This-Is-Spinal-Tap/,tt0088258
8,"Threads",1984,"Feb 20 2021, 05:32","",https://www.criticker.com/tv/Threads/,tt0090163
8,"Thriller",1983,"Feb 08 2015, 16:29","",https://www.criticker.com/tv/Thriller/,tt0088263
8,"THX 1138",1971,"Jun 28 2014, 22:02","",https://www.criticker.com/film/THX-1138/,tt0066434
8,"Trouble Every Day",2001,"Jan 06 2018, 05:12","",https://www.criticker.com/film/Trouble-Every-Day/,tt0204700
8,"The Truman Show",1998,"Jun 21 2014, 22:00","",https://www.criticker.com/film/The-Truman-Show/,tt0120382
8,"Twin Peaks: Fire Walk with Me",1992,"Jan 30 2021, 21:28","",https://www.criticker.com/film/Twin-Peaks-Fire-Walk-with/,tt0105665
8,"Umberto D.",1952,"Dec 20 2015, 23:13","",https://www.criticker.com/film/Umberto-D/,tt0045274
8,"Unforgiven",1992,"Jun 24 2014, 02:45","",https://www.criticker.com/film/Unforgiven/,tt0105695
8,"Valhalla Rising",2010,"Jun 21 2015, 18:31","",https://www.criticker.com/film/Valhalla-Rising/,tt0862467
8,"Vertigo",1958,"Jun 21 2014, 21:53","",https://www.criticker.com/film/Vertigo/,tt0052357
8,"Village of the Damned",1995,"Jun 28 2014, 21:02","",https://www.criticker.com/film/Village-of-the-Damned-1995/,tt0114852
8,"Viridiana",1961,"Mar 22 2015, 04:00","",https://www.criticker.com/film/Viridiana/,tt0055601
8,"Whiplash",2014,"Mar 02 2015, 01:21","",https://www.criticker.com/film/Whiplash-2014/,tt2582802
8,"White Dog",1982,"Jun 23 2014, 03:29","",https://www.criticker.com/film/White-Dog/,tt0084899
8,"Wild Strawberries",1957,"Feb 15 2018, 10:16","",https://www.criticker.com/film/Wild-Strawberries/,tt0050986
8,"Willard",1971,"Oct 06 2019, 03:10","",https://www.criticker.com/film/Willard/,tt0067991
8,"The Wolf of Wall Street",2013,"Jan 28 2019, 01:46","",https://www.criticker.com/film/The-Wolf-of-Wall-Street/,tt0993846
8,"Yojimbo",1961,"Jul 24 2016, 00:20","",https://www.criticker.com/film/Yojimbo/,tt0055630
7,"[Rec]",2007,"Jun 21 2014, 22:15","",https://www.criticker.com/film/Rec/,tt1038988
7,"The 5 Deadly Venoms",1978,"Dec 30 2020, 10:04","",https://www.criticker.com/film/The-5-Deadly-Venoms/,tt0077559
7,"After Hours",1985,"Sep 15 2014, 22:32","",https://www.criticker.com/film/After-Hours/,tt0088680
7,"Akira",1988,"Jun 21 2014, 22:08","",https://www.criticker.com/film/Akira/,tt0094625
7,"Alien",1979,"Jun 22 2014, 19:57","",https://www.criticker.com/film/Alien/,tt0078748
7,"Amour",2012,"Jan 25 2019, 05:21","",https://www.criticker.com/film/Amour/,tt1602620
7,"Angel Heart",1987,"Jun 23 2014, 03:43","",https://www.criticker.com/film/Angel-Heart/,tt0092563
7,"Anguish",1987,"Oct 05 2021, 12:16","",https://www.criticker.com/film/Anguish/,tt0090644
7,"Animal House",1978,"Jun 22 2014, 02:16","",https://www.criticker.com/film/Animal-House/,tt0077975
7,"Annihilation",2018,"Jan 18 2021, 06:52","",https://www.criticker.com/film/Annihilation/,tt2798920
7,"Another Round",2020,"Mar 29 2021, 04:35","",https://www.criticker.com/film/Another-Round/,tt10288566
7,"Antoine et Colette",1962,"Mar 29 2015, 05:55","",https://www.criticker.com/film/Antoine-et-Colette/,tt1180329
7,"Antropophagus: The Grim Reaper",1980,"Jul 18 2019, 23:49","",https://www.criticker.com/film/Antropophagus-The-Grim-Reaper/,tt0082479
7,"Apocalypse Now",1979,"Jun 21 2014, 21:27","",https://www.criticker.com/film/Apocalypse-Now/,tt0078788
7,"As Above, So Below",2014,"Dec 23 2016, 07:28","",https://www.criticker.com/film/As-Above-So-Below/,tt2870612
7,"Audition",1999,"Jun 21 2014, 22:19","",https://www.criticker.com/film/Audition/,tt0235198
7,"Baby Driver",2017,"Sep 06 2020, 21:13","",https://www.criticker.com/film/Baby-Driver/,tt3890160
7,"Bad Taste",1987,"Jun 28 2014, 21:13","",https://www.criticker.com/film/Bad-Taste/,tt0092610
7,"Basket Case",1982,"Dec 23 2018, 07:59","",https://www.criticker.com/film/Basket-Case/,tt0083624
7,"Battle Royale",2000,"Jun 21 2014, 21:51","",https://www.criticker.com/film/Battle-Royale/,tt0266308
7,"Be Kind Rewind",2008,"Jun 22 2014, 20:01","",https://www.criticker.com/film/Be-Kind-Rewind/,tt0799934
7,"Before Midnight",2013,"Feb 01 2016, 01:04","",https://www.criticker.com/film/Before-Midnight-2013/,tt2209418
7,"Before Sunrise",1995,"Dec 28 2014, 21:16","",https://www.criticker.com/film/Before-Sunrise/,tt0112471
7,"Being John Malkovich",1999,"Jun 21 2014, 21:56","",https://www.criticker.com/film/Being-John-Malkovich/,tt0120601
7,"Benny's Video",1992,"Jan 07 2018, 22:01","",https://www.criticker.com/film/Bennys-Video/,tt0103793
7,"Bird",1988,"Jun 28 2014, 20:52","",https://www.criticker.com/film/Bird/,tt0094747
7,"Bitter Moon",1992,"Sep 24 2019, 12:20","",https://www.criticker.com/film/Bitter-Moon/,tt0104779
7,"Black Panther",2018,"Mar 03 2018, 01:47","",https://www.criticker.com/film/Black-Panther-2018/,tt1825683
7,"The Blob",1958,"Nov 13 2021, 18:41","",https://www.criticker.com/film/The-Blob/,tt0051418
7,"Bowling for Columbine",2002,"Jun 22 2014, 02:27","",https://www.criticker.com/film/Bowling-for-Columbine/,tt0310793
7,"The Brides of Dracula",1960,"Jun 20 2021, 02:41","",https://www.criticker.com/film/The-Brides-of-Dracula/,tt0053677
7,"Buena Vista Social Club",1999,"Oct 18 2021, 00:59","",https://www.criticker.com/film/Buena-Vista-Social-Club/,tt0186508
7,"The Burning",1981,"Jun 12 2020, 02:43","",https://www.criticker.com/film/The-Burning/,tt0082118
7,"Bus 174",2002,"Jun 28 2014, 19:49","",https://www.criticker.com/film/Bus-174/,tt0340468
7,"Cannibal Holocaust",1980,"Jun 22 2014, 02:18","",https://www.criticker.com/film/Cannibal-Holocaust/,tt0078935
7,"Carnage",2011,"Dec 23 2016, 07:23","",https://www.criticker.com/film/Carnage-2011/,tt1692486
7,"La casa de papel",2017,"Dec 03 2018, 03:39","",https://www.criticker.com/tv/La-casa-de-papel/,tt6468322
7,"Cast Away",2000,"Jun 21 2014, 21:39","",https://www.criticker.com/film/Cast-Away/,tt0162222
7,"Cemetery Man",1994,"Feb 16 2015, 05:54","",https://www.criticker.com/film/Cemetery-Man/,tt0109592
7,"Chinatown",1974,"Jun 28 2014, 20:51","",https://www.criticker.com/film/Chinatown/,tt0071315
7,"Chinese Take Away",2011,"Jul 21 2018, 06:45","",https://www.criticker.com/film/Chinese-Take-Away/,tt1705786
7,"Christine",1983,"Jun 28 2014, 21:02","",https://www.criticker.com/film/Christine-1983/,tt0085333
7,"Citizen Kane",1941,"Jun 21 2014, 22:28","",https://www.criticker.com/film/Citizen-Kane/,tt0033467
